accuracy,loss,val_accuracy,val_loss
0.5384066104888916,0.9821263551712036,0.6938300132751465,0.8016143441200256
0.9114791750907898,0.687336802482605,0.9522700905799866,0.5341759324073792
0.9446030855178833,0.4705341160297394,0.9627473950386047,0.3509916067123413
0.9493146538734436,0.33328765630722046,0.965075671672821,0.24124953150749207
0.9518846273422241,0.25088274478912354,0.9685680866241455,0.1794918179512024
0.9517418742179871,0.20682372152805328,0.9685680866241455,0.14402638375759125
